# x_m,y_m,w_tr_right_m,w_tr_left_m
-53.803,-233.97,4,4
-53.124,-234.76,4,4
-52.44,-235.55,4,4
-51.756,-236.33,4,4
-51.069,-237.11,4,4
-50.381,-237.88,4,4
-49.693,-238.65,4,4
-49.002,-239.42,4,4
-48.311,-240.18,4,4
-47.62,-240.93,4,4
-46.928,-241.69,4,4
-46.236,-242.44,4,4
-45.545,-243.18,4,4
-44.853,-243.92,4,4
-44.164,-244.65,4,4
-43.475,-245.38,4,4
-42.786,-246.1,4,4
-42.102,-246.82,4,4
-41.417,-247.54,4,4
-40.737,-248.25,4,4
-40.058,-248.95,4,4
-39.381,-249.65,4,4
-38.71,-250.35,4,4
-38.039,-251.04,4,4
-37.373,-251.73,4,4
-36.71,-252.41,4,4
-36.048,-253.09,4,4
-35.393,-253.76,4,4
-34.737,-254.44,4,4
-34.086,-255.1,4,4
-33.438,-255.76,4,4
-32.79,-256.42,4,4
-32.146,-257.06,4,4
-31.503,-257.71,4,4
-30.862,-258.34,4,4
-30.222,-258.97,4,4
-29.582,-259.6,4,4
-28.945,-260.22,4,4
-28.308,-260.84,4,4
-27.671,-261.45,4,4
-27.036,-262.05,4,4
-26.4,-262.65,4,4
-25.766,-263.25,4,4
-25.131,-263.84,4,4
-24.497,-264.42,4,4
-23.864,-265.01,4,4
-23.231,-265.59,4,4
-22.599,-266.16,4,4
-21.967,-266.73,4,4
-21.335,-267.29,4,4
-20.704,-267.85,4,4
-20.072,-268.41,4,4
-19.441,-268.96,4,4
-18.81,-269.51,4,4
-18.179,-270.06,4,4
-17.548,-270.6,4,4
-16.917,-271.14,4,4
-16.286,-271.67,4,4
-15.655,-272.2,4,4
-15.023,-272.73,4,4
-14.391,-273.25,4,4
-13.759,-273.77,4,4
-13.126,-274.28,4,4
-12.493,-274.79,4,4
-11.86,-275.29,4,4
-11.225,-275.79,4,4
-10.59,-276.29,4,4
-9.9545,-276.78,4,4
-9.3185,-277.27,4,4
-8.6815,-277.76,4,4
-8.0439,-278.24,4,4
-7.4061,-278.72,4,4
-6.7673,-279.2,4,4
-6.1284,-279.67,4,4
-5.4891,-280.14,4,4
-4.8495,-280.61,4,4
-4.2098,-281.07,4,4
-3.5696,-281.53,4,4
-2.9294,-281.99,4,4
-2.2887,-282.44,4,4
-1.6477,-282.89,4,4
-1.0066,-283.34,4,4
-0.36432,-283.79,4,4
0.27792,-284.23,4,4
0.92155,-284.66,4,4
1.5659,-285.09,4,4
2.2107,-285.52,4,4
2.8577,-285.94,4,4
3.5048,-286.36,4,4
4.1538,-286.78,4,4
4.804,-287.18,4,4
5.4547,-287.59,4,4
6.1082,-287.99,4,4
6.7617,-288.39,4,4
7.4173,-288.78,4,4
8.074,-289.17,4,4
8.7312,-289.56,4,4
9.3911,-289.93,4,4
10.051,-290.31,4,4
10.713,-290.68,4,4
11.377,-291.05,4,4
12.04,-291.42,4,4
12.707,-291.78,4,4
13.374,-292.14,4,4
14.042,-292.49,4,4
14.712,-292.84,4,4
15.382,-293.19,4,4
16.055,-293.52,4,4
16.727,-293.86,4,4
17.402,-294.19,4,4
18.077,-294.52,4,4
18.752,-294.85,4,4
19.43,-295.17,4,4
20.108,-295.48,4,4
20.788,-295.8,4,4
21.468,-296.11,4,4
22.15,-296.41,4,4
22.834,-296.71,4,4
23.518,-297.01,4,4
24.204,-297.31,4,4
24.892,-297.6,4,4
25.581,-297.89,4,4
26.273,-298.18,4,4
26.966,-298.46,4,4
27.661,-298.74,4,4
28.357,-299.02,4,4
29.054,-299.29,4,4
29.755,-299.56,4,4
30.455,-299.83,4,4
31.158,-300.09,4,4
31.863,-300.36,4,4
32.568,-300.62,4,4
33.276,-300.87,4,4
33.984,-301.12,4,4
34.694,-301.37,4,4
35.406,-301.62,4,4
36.118,-301.86,4,4
36.834,-302.1,4,4
37.55,-302.34,4,4
38.269,-302.57,4,4
38.989,-302.8,4,4
39.71,-303.02,4,4
40.434,-303.24,4,4
41.158,-303.47,4,4
41.885,-303.68,4,4
42.614,-303.9,4,4
43.343,-304.11,4,4
44.075,-304.32,4,4
44.807,-304.53,4,4
45.541,-304.74,4,4
46.276,-304.94,4,4
47.012,-305.15,4,4
47.749,-305.35,4,4
48.486,-305.55,4,4
49.223,-305.75,4,4
49.96,-305.94,4,4
50.697,-306.14,4,4
51.432,-306.33,4,4
52.168,-306.52,4,4
52.9,-306.71,4,4
53.631,-306.9,4,4
54.361,-307.09,4,4
55.085,-307.27,4,4
55.809,-307.45,4,4
56.528,-307.63,4,4
57.243,-307.8,4,4
57.956,-307.97,4,4
58.661,-308.14,4,4
59.366,-308.31,4,4
60.064,-308.48,4,4
60.757,-308.64,4,4
61.449,-308.8,4,4
62.13,-308.96,4,4
62.812,-309.11,4,4
63.486,-309.26,4,4
64.156,-309.41,4,4
64.824,-309.56,4,4
65.482,-309.71,4,4
66.14,-309.85,4,4
66.791,-309.99,4,4
67.437,-310.13,4,4
68.082,-310.26,4,4
68.718,-310.39,4,4
69.354,-310.52,4,4
69.982,-310.65,4,4
70.607,-310.78,4,4
71.231,-310.9,4,4
71.845,-311.02,4,4
72.459,-311.14,4,4
73.067,-311.26,4,4
73.671,-311.38,4,4
74.274,-311.49,4,4
74.868,-311.6,4,4
75.462,-311.72,4,4
76.049,-311.83,4,4
76.633,-311.94,4,4
77.215,-312.05,4,4
77.789,-312.15,4,4
78.363,-312.26,4,4
78.931,-312.37,4,4
79.496,-312.47,4,4
80.059,-312.57,4,4
80.615,-312.67,4,4
81.17,-312.77,4,4
81.721,-312.87,4,4
82.268,-312.96,4,4
82.815,-313.06,4,4
83.355,-313.15,4,4
83.895,-313.24,4,4
84.431,-313.33,4,4
84.964,-313.41,4,4
85.497,-313.5,4,4
86.023,-313.58,4,4
86.55,-313.66,4,4
87.072,-313.74,4,4
87.591,-313.81,4,4
88.11,-313.89,4,4
88.622,-313.95,4,4
89.135,-314.02,4,4
89.643,-314.08,4,4
90.149,-314.14,4,4
90.653,-314.2,4,4
91.152,-314.25,4,4
91.651,-314.3,4,4
92.146,-314.35,4,4
92.638,-314.39,4,4
93.129,-314.43,4,4
93.615,-314.46,4,4
94.101,-314.49,4,4
94.584,-314.51,4,4
95.064,-314.53,4,4
95.544,-314.54,4,4
96.019,-314.55,4,4
96.494,-314.56,4,4
96.965,-314.56,4,4
97.435,-314.55,4,4
97.904,-314.55,4,4
98.368,-314.53,4,4
98.832,-314.51,4,4
99.293,-314.49,4,4
99.751,-314.46,4,4
100.21,-314.43,4,4
100.66,-314.39,4,4
101.11,-314.35,4,4
101.56,-314.3,4,4
102.01,-314.25,4,4
102.45,-314.2,4,4
102.89,-314.13,4,4
103.33,-314.07,4,4
103.77,-314,4,4
104.2,-313.93,4,4
104.64,-313.85,4,4
105.07,-313.77,4,4
105.49,-313.68,4,4
105.92,-313.59,4,4
106.34,-313.49,4,4
106.76,-313.39,4,4
107.18,-313.28,4,4
107.6,-313.17,4,4
108.01,-313.05,4,4
108.42,-312.93,4,4
108.83,-312.8,4,4
109.23,-312.66,4,4
109.64,-312.52,4,4
110.04,-312.38,4,4
110.43,-312.22,4,4
110.83,-312.07,4,4
111.22,-311.91,4,4
111.61,-311.74,4,4
111.99,-311.57,4,4
112.37,-311.39,4,4
112.75,-311.21,4,4
113.12,-311.03,4,4
113.5,-310.84,4,4
113.86,-310.64,4,4
114.23,-310.45,4,4
114.59,-310.25,4,4
114.94,-310.04,4,4
115.3,-309.83,4,4
115.64,-309.61,4,4
115.99,-309.4,4,4
116.33,-309.17,4,4
116.66,-308.94,4,4
116.99,-308.72,4,4
117.32,-308.48,4,4
117.64,-308.24,4,4
117.96,-308,4,4
118.27,-307.75,4,4
118.58,-307.49,4,4
118.88,-307.24,4,4
119.18,-306.98,4,4
119.48,-306.71,4,4
119.77,-306.44,4,4
120.05,-306.17,4,4
120.33,-305.89,4,4
120.61,-305.62,4,4
120.88,-305.33,4,4
121.15,-305.05,4,4
121.41,-304.76,4,4
121.67,-304.47,4,4
121.92,-304.17,4,4
122.18,-303.88,4,4
122.42,-303.57,4,4
122.66,-303.27,4,4
122.89,-302.96,4,4
123.12,-302.65,4,4
123.35,-302.34,4,4
123.56,-302.02,4,4
123.78,-301.7,4,4
123.99,-301.38,4,4
124.19,-301.05,4,4
124.39,-300.72,4,4
124.58,-300.38,4,4
124.77,-300.05,4,4
124.95,-299.71,4,4
125.13,-299.36,4,4
125.31,-299.02,4,4
125.47,-298.66,4,4
125.64,-298.31,4,4
125.79,-297.96,4,4
125.95,-297.6,4,4
126.1,-297.24,4,4
126.24,-296.87,4,4
126.38,-296.51,4,4
126.51,-296.14,4,4
126.64,-295.77,4,4
126.77,-295.4,4,4
126.89,-295.03,4,4
127.01,-294.65,4,4
127.12,-294.27,4,4
127.23,-293.89,4,4
127.33,-293.51,4,4
127.43,-293.12,4,4
127.53,-292.74,4,4
127.62,-292.35,4,4
127.7,-291.95,4,4
127.79,-291.56,4,4
127.86,-291.16,4,4
127.94,-290.76,4,4
128,-290.36,4,4
128.06,-289.96,4,4
128.12,-289.55,4,4
128.17,-289.14,4,4
128.22,-288.73,4,4
128.26,-288.32,4,4
128.3,-287.91,4,4
128.33,-287.49,4,4
128.36,-287.07,4,4
128.38,-286.65,4,4
128.4,-286.23,4,4
128.41,-285.81,4,4
128.42,-285.38,4,4
128.43,-284.96,4,4
128.43,-284.53,4,4
128.42,-284.1,4,4
128.42,-283.66,4,4
128.41,-283.23,4,4
128.39,-282.8,4,4
128.37,-282.36,4,4
128.34,-281.92,4,4
128.32,-281.48,4,4
128.29,-281.04,4,4
128.25,-280.6,4,4
128.22,-280.15,4,4
128.18,-279.71,4,4
128.13,-279.26,4,4
128.09,-278.81,4,4
128.04,-278.36,4,4
127.98,-277.91,4,4
127.93,-277.46,4,4
127.87,-277.01,4,4
127.81,-276.55,4,4
127.74,-276.09,4,4
127.67,-275.63,4,4
127.6,-275.17,4,4
127.52,-274.71,4,4
127.45,-274.25,4,4
127.36,-273.79,4,4
127.28,-273.32,4,4
127.19,-272.86,4,4
127.1,-272.39,4,4
127,-271.92,4,4
126.9,-271.45,4,4
126.79,-270.98,4,4
126.69,-270.51,4,4
126.57,-270.03,4,4
126.46,-269.56,4,4
126.33,-269.09,4,4
126.21,-268.61,4,4
126.08,-268.13,4,4
125.95,-267.65,4,4
125.81,-267.17,4,4
125.67,-266.69,4,4
125.53,-266.21,4,4
125.38,-265.73,4,4
125.23,-265.24,4,4
125.07,-264.76,4,4
124.91,-264.27,4,4
124.75,-263.78,4,4
124.59,-263.29,4,4
124.42,-262.8,4,4
124.25,-262.31,4,4
124.07,-261.82,4,4
123.9,-261.33,4,4
123.71,-260.84,4,4
123.53,-260.34,4,4
123.34,-259.85,4,4
123.15,-259.35,4,4
122.96,-258.85,4,4
122.76,-258.36,4,4
122.56,-257.86,4,4
122.36,-257.36,4,4
122.15,-256.86,4,4
121.94,-256.36,4,4
121.73,-255.86,4,4
121.51,-255.36,4,4
121.29,-254.86,4,4
121.06,-254.36,4,4
120.83,-253.86,4,4
120.59,-253.36,4,4
120.35,-252.86,4,4
120.1,-252.36,4,4
119.85,-251.85,4,4
119.6,-251.35,4,4
119.34,-250.85,4,4
119.08,-250.34,4,4
118.81,-249.84,4,4
118.54,-249.33,4,4
118.27,-248.82,4,4
117.99,-248.31,4,4
117.71,-247.81,4,4
117.42,-247.3,4,4
117.13,-246.79,4,4
116.84,-246.29,4,4
116.54,-245.78,4,4
116.23,-245.28,4,4
115.93,-244.77,4,4
115.61,-244.27,4,4
115.29,-243.76,4,4
114.96,-243.26,4,4
114.63,-242.76,4,4
114.3,-242.26,4,4
113.96,-241.76,4,4
113.61,-241.27,4,4
113.26,-240.77,4,4
112.9,-240.28,4,4
112.54,-239.78,4,4
112.17,-239.29,4,4
111.8,-238.8,4,4
111.42,-238.31,4,4
111.04,-237.83,4,4
110.66,-237.34,4,4
110.26,-236.86,4,4
109.87,-236.38,4,4
109.47,-235.9,4,4
109.07,-235.43,4,4
108.66,-234.95,4,4
108.24,-234.48,4,4
107.83,-234.01,4,4
107.41,-233.54,4,4
106.98,-233.08,4,4
106.56,-232.61,4,4
106.13,-232.15,4,4
105.69,-231.69,4,4
105.25,-231.23,4,4
104.81,-230.78,4,4
104.37,-230.33,4,4
103.91,-229.88,4,4
103.46,-229.44,4,4
103,-229,4,4
102.54,-228.56,4,4
102.08,-228.12,4,4
101.61,-227.69,4,4
101.14,-227.27,4,4
100.66,-226.85,4,4
100.18,-226.43,4,4
99.696,-226.01,4,4
99.206,-225.61,4,4
98.717,-225.2,4,4
98.222,-224.8,4,4
97.724,-224.4,4,4
97.226,-224.01,4,4
96.721,-223.62,4,4
96.216,-223.23,4,4
95.708,-222.85,4,4
95.197,-222.47,4,4
94.685,-222.1,4,4
94.169,-221.73,4,4
93.652,-221.36,4,4
93.132,-220.99,4,4
92.611,-220.63,4,4
92.088,-220.27,4,4
91.56,-219.92,4,4
91.033,-219.56,4,4
90.501,-219.22,4,4
89.966,-218.87,4,4
89.431,-218.53,4,4
88.889,-218.19,4,4
88.348,-217.85,4,4
87.801,-217.52,4,4
87.252,-217.2,4,4
86.702,-216.87,4,4
86.146,-216.55,4,4
85.589,-216.23,4,4
85.028,-215.92,4,4
84.463,-215.61,4,4
83.898,-215.31,4,4
83.326,-215.01,4,4
82.754,-214.71,4,4
82.177,-214.42,4,4
81.597,-214.13,4,4
81.016,-213.84,4,4
80.428,-213.56,4,4
79.84,-213.29,4,4
79.247,-213.01,4,4
78.651,-212.74,4,4
78.054,-212.47,4,4
77.451,-212.2,4,4
76.847,-211.93,4,4
76.24,-211.67,4,4
75.63,-211.41,4,4
75.02,-211.14,4,4
74.405,-210.88,4,4
73.79,-210.62,4,4
73.171,-210.36,4,4
72.55,-210.1,4,4
71.929,-209.84,4,4
71.303,-209.58,4,4
70.676,-209.31,4,4
70.046,-209.05,4,4
69.414,-208.79,4,4
68.78,-208.53,4,4
68.141,-208.26,4,4
67.502,-208,4,4
66.859,-207.74,4,4
66.213,-207.47,4,4
65.567,-207.21,4,4
64.917,-206.94,4,4
64.266,-206.68,4,4
63.614,-206.41,4,4
62.961,-206.14,4,4
62.308,-205.87,4,4
61.655,-205.6,4,4
61.002,-205.33,4,4
60.351,-205.06,4,4
59.701,-204.79,4,4
59.051,-204.51,4,4
58.406,-204.24,4,4
57.76,-203.96,4,4
57.118,-203.68,4,4
56.478,-203.39,4,4
55.839,-203.11,4,4
55.205,-202.82,4,4
54.571,-202.53,4,4
53.94,-202.24,4,4
53.311,-201.95,4,4
52.683,-201.65,4,4
52.058,-201.35,4,4
51.433,-201.05,4,4
50.811,-200.74,4,4
50.191,-200.44,4,4
49.571,-200.13,4,4
48.954,-199.82,4,4
48.338,-199.51,4,4
47.724,-199.19,4,4
47.112,-198.87,4,4
46.501,-198.55,4,4
45.893,-198.22,4,4
45.286,-197.89,4,4
44.682,-197.56,4,4
44.081,-197.22,4,4
43.48,-196.88,4,4
42.885,-196.53,4,4
42.29,-196.18,4,4
41.699,-195.82,4,4
41.111,-195.46,4,4
40.523,-195.1,4,4
39.942,-194.72,4,4
39.361,-194.35,4,4
38.785,-193.97,4,4
38.211,-193.59,4,4
37.639,-193.2,4,4
37.074,-192.81,4,4
36.51,-192.42,4,4
35.951,-192.02,4,4
35.395,-191.62,4,4
34.841,-191.22,4,4
34.295,-190.8,4,4
33.749,-190.39,4,4
33.21,-189.97,4,4
32.674,-189.55,4,4
32.139,-189.13,4,4
31.613,-188.69,4,4
31.087,-188.26,4,4
30.567,-187.82,4,4
30.051,-187.38,4,4
29.535,-186.93,4,4
29.028,-186.48,4,4
28.52,-186.02,4,4
28.019,-185.56,4,4
27.521,-185.1,4,4
27.024,-184.63,4,4
26.536,-184.16,4,4
26.047,-183.69,4,4
25.566,-183.2,4,4
25.088,-182.72,4,4
24.611,-182.24,4,4
24.144,-181.74,4,4
23.677,-181.25,4,4
23.216,-180.75,4,4
22.76,-180.24,4,4
22.305,-179.74,4,4
21.859,-179.22,4,4
21.413,-178.71,4,4
20.973,-178.19,4,4
20.537,-177.67,4,4
20.101,-177.14,4,4
19.674,-176.61,4,4
19.246,-176.08,4,4
18.824,-175.54,4,4
18.405,-175,4,4
17.988,-174.46,4,4
17.578,-173.92,4,4
17.169,-173.37,4,4
16.767,-172.82,4,4
16.369,-172.26,4,4
15.973,-171.71,4,4
15.588,-171.14,4,4
15.203,-170.58,4,4
14.827,-170.01,4,4
14.456,-169.43,4,4
14.087,-168.86,4,4
13.731,-168.27,4,4
13.374,-167.69,4,4
13.027,-167.1,4,4
12.685,-166.5,4,4
12.345,-165.9,4,4
12.015,-165.3,4,4
11.686,-164.69,4,4
11.365,-164.08,4,4
11.048,-163.46,4,4
10.733,-162.85,4,4
10.427,-162.22,4,4
10.121,-161.6,4,4
9.8208,-160.97,4,4
9.5245,-160.33,4,4
9.2295,-159.7,4,4
8.9417,-159.06,4,4
8.6539,-158.41,4,4
8.3705,-157.77,4,4
8.0895,-157.11,4,4
7.8094,-156.46,4,4
7.5342,-155.8,4,4
7.2591,-155.15,4,4
6.9872,-154.48,4,4
6.7171,-153.81,4,4
6.4479,-153.15,4,4
6.1835,-152.47,4,4
5.9191,-151.79,4,4
5.6595,-151.11,4,4
5.4026,-150.43,4,4
5.147,-149.74,4,4
4.8991,-149.05,4,4
4.6511,-148.36,4,4
4.4101,-147.66,4,4
4.1728,-146.96,4,4
3.9371,-146.25,4,4
3.7107,-145.54,4,4
3.4844,-144.83,4,4
3.2647,-144.11,4,4
3.0486,-143.39,4,4
2.8339,-142.67,4,4
2.6273,-141.94,4,4
2.4207,-141.22,4,4
2.2196,-140.48,4,4
2.0214,-139.75,4,4
1.8245,-139.01,4,4
1.6345,-138.27,4,4
1.4444,-137.53,4,4
1.2599,-136.78,4,4
1.0783,-136.03,4,4
0.89811,-135.28,4,4
0.72544,-134.53,4,4
0.55277,-133.77,4,4
0.38633,-133.01,4,4
0.22325,-132.25,4,4
0.061715,-131.49,4,4
-0.091029,-130.72,4,4
-0.24377,-129.95,4,4
-0.38937,-129.17,4,4
-0.5311,-128.4,4,4
-0.67111,-127.62,4,4
-0.80131,-126.84,4,4
-0.9315,-126.05,4,4
-1.0539,-125.27,4,4
-1.1722,-124.48,4,4
-1.2887,-123.69,4,4
-1.3956,-122.9,4,4
-1.5025,-122.11,4,4
-1.6029,-121.32,4,4
-1.7,-120.52,4,4
-1.7958,-119.73,4,4
-1.8846,-118.93,4,4
-1.9735,-118.13,4,4
-2.0586,-117.33,4,4
-2.1416,-116.52,4,4
-2.2239,-115.72,4,4
-2.3022,-114.91,4,4
-2.3805,-114.1,4,4
-2.4562,-113.29,4,4
-2.5306,-112.48,4,4
-2.6043,-111.66,4,4
-2.6744,-110.85,4,4
-2.7446,-110.03,4,4
-2.8113,-109.2,4,4
-2.8761,-108.38,4,4
-2.9401,-107.56,4,4
-2.9991,-106.73,4,4
-3.0581,-105.9,4,4
-3.1132,-105.07,4,4
-3.166,-104.24,4,4
-3.218,-103.4,4,4
-3.2646,-102.57,4,4
-3.3112,-101.73,4,4
-3.3541,-100.89,4,4
-3.3949,-100.05,4,4
-3.435,-99.205,4,4
-3.4704,-98.358,4,4
-3.5058,-97.511,4,4
-3.5379,-96.661,4,4
-3.5683,-95.809,4,4
-3.598,-94.957,4,4
-3.6235,-94.1,4,4
-3.649,-93.243,4,4
-3.6713,-92.383,4,4
-3.6919,-91.521,4,4
-3.7118,-90.659,4,4
-3.7278,-89.792,4,4
-3.7437,-88.926,4,4
-3.757,-88.057,4,4
-3.7687,-87.186,4,4
-3.7799,-86.315,4,4
-3.788,-85.44,4,4
-3.7962,-84.565,4,4
-3.8024,-83.688,4,4
-3.8077,-82.809,4,4
-3.8126,-81.93,4,4
-3.8157,-81.047,4,4
-3.8187,-80.164,4,4
-3.8207,-79.278,4,4
-3.8221,-78.391,4,4
-3.8233,-77.503,4,4
-3.8232,-76.611,4,4
-3.8232,-75.719,4,4
-3.8221,-74.824,4,4
-3.8205,-73.927,4,4
-3.8186,-73.03,4,4
-3.8151,-72.129,4,4
-3.8117,-71.227,4,4
-3.8068,-70.323,4,4
-3.8011,-69.417,4,4
-3.7951,-68.51,4,4
-3.7869,-67.6,4,4
-3.7788,-66.689,4,4
-3.769,-65.777,4,4
-3.7583,-64.862,4,4
-3.7473,-63.948,4,4
-3.734,-63.03,4,4
-3.7208,-62.113,4,4
-3.7058,-61.193,4,4
-3.69,-60.272,4,4
-3.6737,-59.351,4,4
-3.655,-58.426,4,4
-3.6362,-57.502,4,4
-3.6154,-56.575,4,4
-3.5936,-55.648,4,4
-3.5711,-54.719,4,4
-3.5455,-53.788,4,4
-3.5199,-52.856,4,4
-3.4912,-51.922,4,4
-3.461,-50.987,4,4
-3.43,-50.051,4,4
-3.3948,-49.111,4,4
-3.3595,-48.171,4,4
-3.3212,-47.228,4,4
-3.2812,-46.284,4,4
-3.2406,-45.34,4,4
-3.1968,-44.392,4,4
-3.153,-43.444,4,4
-3.1076,-42.493,4,4
-3.0614,-41.542,4,4
-3.0151,-40.59,4,4
-2.9686,-39.637,4,4
-2.9221,-38.683,4,4
-2.8771,-37.73,4,4
-2.833,-36.776,4,4
-2.7894,-35.822,4,4
-2.7489,-34.868,4,4
-2.7085,-33.915,4,4
-2.6708,-32.962,4,4
-2.6347,-32.009,4,4
-2.5991,-31.056,4,4
-2.5666,-30.104,4,4
-2.534,-29.151,4,4
-2.5025,-28.197,4,4
-2.4717,-27.243,4,4
-2.4407,-26.288,4,4
-2.4092,-25.331,4,4
-2.3777,-24.373,4,4
-2.3441,-23.412,4,4
-2.3093,-22.45,4,4
-2.2737,-21.486,4,4
-2.2342,-20.517,4,4
-2.1948,-19.549,4,4
-2.1521,-18.576,4,4
-2.1079,-17.601,4,4
-2.063,-16.626,4,4
-2.0146,-15.645,4,4
-1.9662,-14.664,4,4
-1.9165,-13.681,4,4
-1.866,-12.695,4,4
-1.8155,-11.709,4,4
-1.7646,-10.719,4,4
-1.7137,-9.7299,4,4
-1.6636,-8.7381,4,4
-1.6141,-7.7451,4,4
-1.5648,-6.7516,4,4
-1.5176,-5.7555,4,4
-1.4703,-4.7594,4,4
-1.4247,-3.7612,4,4
-1.38,-2.7618,4,4
-1.3357,-1.7619,4,4
-1.2937,-0.759,4,4
-1.2581,0.093443,4,4
